	id	priceLabel	name	brandId	brandName	colorId	colorFamily	colorNamed
4514	459511701	125.0	Drake's Men's Bow Tie-Blue	2861	Drakes	10	Blue	Blue
4515	494840302	90.0	Barneys New York Men's Herringbone Jacquard Bow Tie-Blue	2363	Barneys New York	10	Blue	Blue
4516	495877887	90.0	Barneys New York Men's Floral Jacquard Bow Tie-Red	2363	Barneys New York	7	Red	Red
4517	495877890	90.0	Barneys New York Men's Pinwheel Jacquard Bow Tie-Blue	2363	Barneys New York	10	Blue	Blue
4518	495877896	90.0	Barneys New York Men's Houndstooth Jacquard Bow Tie-Black	2363	Barneys New York	16	Black	Black
4519	523932077	230.0	Brioni Men's Circle Silk Jacquard Necktie-Yellow	859	Brioni	4	Yellow	Yellow
4520	523932078	230.0	Brioni Men's Interlocking-Chain Jacquard Necktie-Black	859	Brioni	16	Black	Black
4521	523932080	230.0	Brioni Men's Circle Foulard Necktie-Blue	859	Brioni	10	Blue	Blue
4522	529640140	230.0	Brioni Men's Dot Jacquard Necktie-Red	859	Brioni	7	Red	Red
4523	529640148	230.0	Brioni Men's Dot Jacquard Necktie-Orange	859	Brioni	3	Orange	Orange
4524	530604789	190.0	Salvatore Ferragamo Men's Elephant-Print Necktie-Blue	1948	Salvatore Ferragamo	10	Blue	Blue
4525	533127989	230.0	Brioni Men's Step-Bar-Pattern Silk Necktie-Blue	859	Brioni	10	Blue	Blue
4526	533127990	230.0	Brioni Men's Step-Bar-Pattern Silk Necktie-Purple	859	Brioni	8	Purple	Purple
4527	533484658	235.0	Ralph Lauren Purple Label Men's Textured-Weave Silk Necktie-Yellow	12668	Ralph Lauren Purple Label	4	Yellow	Yellow
4528	533484692	195.0	Ermenegildo Zegna Men's Mosaic Silk Necktie-Green	1139	Ermenegildo Zegna	13	Green	Green
4529	533484693	195.0	Ermenegildo Zegna Men's Chevron Silk Necktie-Blue	1139	Ermenegildo Zegna	10	Blue	Blue
4530	533484697	195.0	Ermenegildo Zegna Men's Double-Striped Silk Necktie-Green	1139	Ermenegildo Zegna	13	Green	Green
4531	533484698	195.0	Ermenegildo Zegna Men's Floral Silk Necktie-Blue	1139	Ermenegildo Zegna	10	Blue	Blue
4532	533484699	195.0	Ermenegildo Zegna Men's Floral-Medallion Silk Necktie-Green	1139	Ermenegildo Zegna	13	Green	Green
4533	533128089	195.0	Ermenegildo Zegna Men's Diamond-Pattern Necktie-Blue	1139	Ermenegildo Zegna	10	Blue	Blue
4534	533484684	195.0	Ermenegildo Zegna Men's Diamond & Dot Silk Necktie-Purple	1139	Ermenegildo Zegna	8	Purple	Purple
4535	503181950	155.0	Barneys New York Men's Diagonal-Striped Grenadine Necktie-Orange	2363	Barneys New York	3	Orange	Orange
4536	513333654	215.0	Battistoni Men's Micro-Medallion-Pattern Necktie-Blue	0		10	Blue	Blue
4537	522187723	190.0	5.5cm Wool & Silk Tie	25337	Thom Browne	10	Blue	NAVY
4538	525111286	195.0	Silk Knit Bow Tie	25337	Thom Browne	16	Black	BLACK
4539	525678213	155.0	Barneys New York BARNEYS NEW YORK MEN'S POLKA DOT JACQUARD NECKTIE-BLUE	2363	Barneys New York	10	Blue	Blue
4540	536695089	265.0	Brunello Cucinelli BRUNELLO CUCINELLI MEN'S GLEN PLAID TEXTURED NECKTIE-BLUE	8296	Brunello Cucinelli	10	Blue	Blue
4541	536695093	265.0	Brunello Cucinelli BRUNELLO CUCINELLI MEN'S GLEN PLAID NECKTIE-BROWN	8296	Brunello Cucinelli	1	Brown	Brown
4542	536694046	69.0	Etro ETRO MEN'S PAISLEY JACQUARD NECKTIE-NAVY SIZE OS	1146	Etro	10	Blue	NAVY
4543	536694966	89.0	Brioni BRIONI MEN'S PAISLEY NECKTIE-BLUE SIZE OS	859	Brioni	10	Blue	BLUE
4544	536694977	89.0	Brioni BRIONI MEN'S TEXTURED-WEAVE NECKTIE-RED SIZE OS	859	Brioni	7	Red	RED
4545	536695484	109.0	Brunello Cucinelli BRUNELLO CUCINELLI MEN'S DOTTED JACQUARD NECKTIE-BLUE SIZE OS	8296	Brunello Cucinelli	10	Blue	BLUE
4546	508017026	140.0	Lanvin Grosgrain Tie	1487	Lanvin	16	Black	Black
4547	502249383	160.0	Lanvin 7cm Grosgrain Tie	1487	Lanvin	16	Black	Black
4548	535141886	190.0	Thom Browne Engineered Stripe Silk Jacquard Tie	25337	Thom Browne	7	Red	Dark Red
4549	508016912	140.0	Lanvin Grosgrain Tie	1487	Lanvin	16	Black	Black
4550	530702515	190.0	Thom Browne Classic Tennis Racket Tie	25337	Thom Browne	14	Gray	Medium Grey
4551	537168863	245.0	Alexander McQueen Gold Boullion Moth Tie	689	Alexander McQueen	16	Black	Black
4552	534809618	79.5	JZ RICHARDS Woven Silk Tie	0		3	Orange	ORANGE
4553	476142111	125.0	Neat Squares Silk Tie	2188	Valentino	16	Black	Black
4554	524083643	55.0	Lemongrass Floral-Print Cotton Tie	1767	Original Penguin	17	Pink	Pink
4555	520931413	120.0	Stripe Silk Tie	2199	Versace	10	Blue	Sky Blue
4556	512221218	120.0	Striped Silk Tie	2199	Versace	10	Blue	Blue
4557	529669579	120.0	Spliced Square Silk Tie	2199	Versace	17	Pink	Pink
4558	470649576	125.0	Floral Circle Silk Tie	2188	Valentino	7	Red	Red
4559	529676841	120.0	Track Striped Silk Tie	2199	Versace	10	Blue	Blue
4560	511686029	110.0	7-Fold Floating Paisley Silk Tie	1943	Saks Fifth Avenue	10	Blue	Blue
4561	524083987	98.0	Polka-Dot Silk & Linen Tie	1943	Saks Fifth Avenue	10	Blue	Blue
4562	470644200	95.0	Large Paisely Silk Tie	1300	Ike Behar	7	Red	Red
4563	519011552	150.0	Neat Dot Silk Tie	30163	Saint Laurent	7	Red	Red
4564	512600068	98.0	Solid Textured Tie	1943	Saks Fifth Avenue	16	Black	Black
4565	527828298	120.0	Striped Silk Tie	2199	Versace	7	Red	Red
4566	471923577	98.0	Striped Cotton & Silk Tie	1943	Saks Fifth Avenue	4	Yellow	Yellow
4567	509488882	98.0	Neat Mosaic Silk Tie	1943	Saks Fifth Avenue	10	Blue	Navy
4568	517847475	230.0	Striped Silk Tie	859	Brioni	16	Black	Black
4569	479510536	98.0	Silk Neat-Pattern Tie	1943	Saks Fifth Avenue	10	Blue	Navy
4570	521584174	98.0	Textured Silk Tie	1943	Saks Fifth Avenue	10	Blue	Blue
4571	524083627	79.5	Geometric Paisley Silk Tie	865	Bugatchi	8	Purple	Orchid
4572	509489919	98.0	Two-Tone Striped Silk Tie	1943	Saks Fifth Avenue	16	Black	Black
4573	517848076	230.0	Striped Silk Tie	859	Brioni	10	Blue	Blue
4574	491217847	40.0	Asstd National Brand Susan G. Komen Allover Logo Pre-Tied Bow Tie	0		16	Black	Black
4575	512552045	30.0	STAFFORD Stafford Seasonal Stripe Self-Tie Bow Tie	0		7	Red	Red
4576	512552046	30.0	STAFFORD Stafford Saliboat Pre-Tied Bow Tie	0		10	Blue	Aqua
4577	458858434	30.0	JCPenney Striped Zipper Tie-Extra Long	14888	JCPenney	17	Pink	Pink
4578	511363749	45.0	Van Heusen Pierre Striped Silk Tie - Extra Long	610	Van Heusen	14	Gray	Gray
4579	500310089	155.0	STARWARS Star Wars Matte TIE Starfighter Cuff Links	19611	Star Wars	16	Black	Black
4580	500731267	45.0	Van Heusen Wellman Stripe Silk Tie - Extra Long	610	Van Heusen	4	Yellow	Yellow
4581	501180308	155.0	STARWARS Star Wars Matte Darth Vader TIE Starfighter Cuff Links	19611	Star Wars	16	Black	Black
4582	501180310	75.0	STARWARS Star Wars Darth Vader TIE Fighter Blueprint Cuff Links	19611	Star Wars	16	Black	Black
4583	516272567	45.0	Van Heusen Multi-Stripe Silk Tie - Extra Long	610	Van Heusen	16	Black	Black
4584	516272568	40.0	Van Heusen Multi Stripe Silk Tie	610	Van Heusen	10	Blue	Blue
4585	416368338	30.0	STAFFORD Stafford Mixed Pattern Silk Tie	0		10	Blue	Blue
4586	523237816	40.0	STAFFORD Stafford Lakefront Open Ground Neat Tie - Extra Long	0				vy
4587	523237820	40.0	STAFFORD Stafford Lakefront Track Stripe Tie - Extra Long	0		8	Purple	Purple
4588	523237827	34.0	STAFFORD Stafford Lakefront Track Stripe Silk Tie	0		8	Purple	Purple
4589	486170365	30.0	JF J.Ferrar JF J. Ferrar Tonal Grid Skinny Tie	33126	Jf J.Ferrar	14	Gray	Charcoal
4590	486170367	30.0	JF J.Ferrar JF J. Ferrar Tonal Stripe Skinny Tie	33126	Jf J.Ferrar	16	Black	Black
4591	486170369	30.0	JF J.Ferrar JF J. Ferrar Textured Plaid Skinny Tie	33126	Jf J.Ferrar	19	Silver	Silver
4592	486170370	30.0	JF J.Ferrar JF J. Ferrar Textured Neat Skinny Tie	33126	Jf J.Ferrar	16	Black	Black
4593	486170371	30.0	JF J.Ferrar JF J. Ferrar Textured Plaid Skinny Tie	33126	Jf J.Ferrar	16	Black	Black
4594	488781321	30.0	JF J.Ferrar JF J. Ferrar Gingham Constrast Knot Tie - Slim	33126	Jf J.Ferrar	16	Black	Black
4595	436196038	32.0	JF J.Ferrar JF J. Ferrar Prom Night Tie and Pocket Square Set	33126	Jf J.Ferrar	17	Pink	Hot Pink
4596	436196041	32.0	JF J.Ferrar JF J. Ferrar Tie and Pocket Square Set	33126	Jf J.Ferrar	16	Black	Black Dot
4597	436232010	32.0	JF J.Ferrar JF J. Ferrar Tie and Pocket Square Set	33126	Jf J.Ferrar	15	White	Black/white
4598	518321992	34.0	STAFFORD Stafford Marco Bay Textured Neat Silk Tie - Slim	0				vy
4599	522241760	40.0	STAFFORD Stafford Lakeside Plaid Silk Tie - Extra Long	0		8	Purple	Purple
4600	522241761	40.0	STAFFORD Stafford Lakeside Stripe Silk Tie - Extra Long	0		1	Brown	Taupe
4601	430926495	30.0	JF J.Ferrar JF J. Ferrar Baby Got Plaid Tie and Tie Bar Set - Slim	33126	Jf J.Ferrar	7	Red	Red
4602	488782264	34.0	STAFFORD Stafford Large Plaid Tie - Slim	0		16	Black	Black
4603	436232011	32.0	JF J.Ferrar JF J. Ferrar Tie and Pocket Square Set	33126	Jf J.Ferrar	16	Black	Black
4604	341483568	22.0	STAFFORD Stafford Black Nickel Tie Tack	0		14	Gray	Nickel
4605	521487821	40.0	STAFFORD Stafford Solid Satin Tie - Extra Long	0		10	Blue	Aqua
4606	462975793	30.0	JF J.Ferrar JF J. Ferrar Blurred Gingham Tie and Tie Bar Set - Slim	33126	Jf J.Ferrar	17	Pink	Vibrant Rose/s Blu
4607	476706469	34.0	JF J.Ferrar JF J. Ferrar Textured Tonal Tie and Tie Bar Set - Skinny	33126	Jf J.Ferrar	16	Black	Black
4608	477002533	30.0	STAFFORD Stafford Crowell Grid Silk Tie	0		16	Black	Black
4609	500733132	34.0	CLAIBORNE Claiborne Roll-Up Stripe Silk Tie	135	Claiborne	14	Gray	Charcoal
4610	532771438	38.0	STAFFORD Stafford Executive Power Paisley Silk Tie	0		7	Red	Burgundy
4611	533330660	40.0	J Garcia Jerry Garcia Clockworks 13 Tie	28312	J. Garcia	10	Blue	Blue
4612	533330664	45.0	J Garcia Jerry Garcia California Mission 9 Silk Tie - Extra Long	28312	J. Garcia	4	Yellow	Yellow
4613	445087368	34.0	JF J.Ferrar JF J. Ferrar Pieced Panel Skinny Tie	33126	Jf J.Ferrar	19	Silver	Silver
4614	436903371	34.0	JF J.Ferrar JF J. Ferrar Solid Black Tie and Tie Bar Set - Skinny	33126	Jf J.Ferrar	16	Black	Black
4615	444910046	34.0	JF J.Ferrar JF J. Ferrar Tonal-Striped Tie and Tie Bar Set - Skinny	33126	Jf J.Ferrar	14	Gray	Charcoal
4616	490432269	75.0	STARWARS Star Wars Darth Vader Bow Tie Cuff Links	19611	Star Wars	16	Black	Black
4617	490727729	75.0	STARWARS Star Wars Storm Trooper Bow Tie Cuff Links	19611	Star Wars	15	White	White
4618	439100926	40.0	STAFFORD Stafford Textured Neat Solid Necktie - Extra Long	0		17	Pink	Pink
4619	440199829	30.0	JF J.Ferrar JF J. Ferrar Gingham Tie and Tie Bar Set	33126	Jf J.Ferrar	7	Red	Burgundy
4620	451321050	30.0	STAFFORD Stafford Serenity Dot Silk Tie	0		14	Gray	Black/grey
4621	511984315	30.0	STAFFORD Stafford Mini Dot Pre-Tied Bow Tie	0		4	Yellow	Yellow
4622	511984319	34.0	STAFFORD Stafford Hamilton Stripe Silk Tie	0		16	Black	Black
4623	522587964	40.0	STAFFORD Stafford Windmill Solid Silk Tie - Extra Long	0		7	Red	Red
4624	480879093	45.0	Van Heusen Shaded Stripe Silk Tie - Extra Long	610	Van Heusen	10	Blue	Iris
4625	485199496	45.0	Van Heusen Vegas Plaid Silk Tie - Extra Long	610	Van Heusen	7	Red	Berry
4626	488780002	34.0	JF J.Ferrar JF J. Ferrar Tonal Stripe Tie - Skinny	33126	Jf J.Ferrar	16	Black	Black
4627	512718894	35.0	JF J.Ferrar JF J. Ferrar Neon Pop Plaid Tie - Extra Long	33126	Jf J.Ferrar	17	Pink	Pink
4628	341196949	34.0	JF J.Ferrar JF J. Ferrar Slim Tie with Tie Bar	33126	Jf J.Ferrar	16	Black	Black
4629	457371350	45.0	Van Heusen Got Pip Geo Tie - Extra Long	610	Van Heusen	8	Purple	Purple
4630	462396116	30.0	STAFFORD Stafford Thin Stripe Silk Tie	0		10	Blue	Periwinkle/lt Blue
4631	439099164	30.0	JF J.Ferrar JF J. Ferrar Glitter Plaid Tie and Tie Bar Set	33126	Jf J.Ferrar	16	Black	Black
4632	491216056	34.0	STAFFORD Stafford Open Ground Plaid Silk Tie	0		13	Green	Hunter
4633	439101040	30.0	STAFFORD Stafford Holiday Tartan Plaid Silk Tie	0		13	Green	Forest
4634	439367887	30.0	JF J.Ferrar JF J. Ferrar Harlem Tie and Tie Bar Set	33126	Jf J.Ferrar	15	White	White
4635	533446612	40.0	J Garcia Jerry Garcia California Mission 9 Silk Tie	28312	J. Garcia	4	Yellow	Yellow
4636	516272569	45.0	Van Heusen Shaded Plaid Silk Tie - Extra Long	610	Van Heusen	4	Yellow	Yellow
4637	493418644	25.0	STAFFORD Stafford Ross Plaid Pre-Tied Bow Tie	0		7	Red	Burgundy
4638	460979250	35.0	STAFFORD Stafford Expansion Neat Tie-Extra Long	0		7	Red	Red
4639	514113811	35.0	STAFFORD Stafford Tray Paisley Silk Tie - Extra Long	0		3	Orange	Orange
4640	516272562	40.0	Van Heusen Flex Four-Tone Stripe Silk Tie	610	Van Heusen	3	Orange	Orange
4641	516978550	30.0	STAFFORD Stafford Paisley Pre-Tied Bow Tie	0				vyred
4642	532623284	65.0	Asstd National Brand Star Wars TIE Fighter Cufflinks	0		19	Silver	Silver
4643	506998695	35.0	STAFFORD Stafford Creekside Stripe Silk Tie - Extra Long	0		8	Purple	Purple
4644	513238238	40.0	Van Heusen Multi-Square Silk Tie	610	Van Heusen	4	Yellow	Yellow
4645	481206795	45.0	Van Heusen Shaded Geo Silk Tie - Extra Long	610	Van Heusen	8	Purple	Purple
4646	500731268	40.0	Van Heusen Wellman Stripe Silk Tie	610	Van Heusen	16	Black	Black
4647	506993136	40.0	Van Heusen Branson Plaid Tie	610	Van Heusen	4	Yellow	Yellow
4648	436749485	40.0	Van Heusen Brave Striped Silk Tie	610	Van Heusen	16	Black	Black
4649	511363748	40.0	Van Heusen Pierre Striped Silk Tie	610	Van Heusen	7	Red	Red
4650	516272560	40.0	Van Heusen Flex Floral Stripe Silk Tie	610	Van Heusen	16	Black	Black
4651	439159709	40.0	Van Heusen Geo Dot Silk Tie	610	Van Heusen	13	Green	Green
4652	432291323	40.0	Van Heusen Plaid Overlay Silk Tie	610	Van Heusen	10	Blue	Teal
4653	377647359	40.0	Van Heusen Shaded Geo Tie	610	Van Heusen	10	Blue	Iris
4654	466801344	40.0	Van Heusen Simply Solid Tie - Slim	610	Van Heusen	14	Gray	Gray
4655	456818939	40.0	Van Heusen Vegas Plaid Tie	610	Van Heusen	8	Purple	Purple
4656	456818957	40.0	Van Heusen Large Geo Tie	610	Van Heusen	7	Red	Red
4657	436141870	40.0	JF J.Ferrar JF J. Ferrar Pre-Tied Bow Tie with Pocket Square	33126	Jf J.Ferrar	10	Blue	Cobalt
4658	531540064	45.0	J Garcia Jerry Garcia Two Guards 2 Tie - Extra Long	28312	J. Garcia	8	Purple	Purple
4659	460283619	40.0	Van Heusen Studio Center Metallic Panel Tie	610	Van Heusen	7	Red	Wine
4660	482787960	30.0	STAFFORD Stafford Beetee Pine Tie	0		16	Black	Black
4661	439917059	40.0	Van Heusen Striped Slim Necktie	610	Van Heusen	16	Black	Black
4662	516976956	34.0	STAFFORD Stafford Burnaby Geo Grid Silk Tie	0		16	Black	Black
4663	464088838	40.0	STAFFORD Stafford Tonal Paisley Tie - Extra Long	0		15	White	Ivory
4664	513890664	35.0	STAFFORD Stafford Clayton Neat Silk Tie - Extra Long	0		13	Green	Green
4665	533330661	40.0	J Garcia Jerry Garcia Blue Fan 3 Silk Tie	28312	J. Garcia	10	Blue	Blue
4666	511985378	40.0	STAFFORD Stafford Dawson Basketweave Silk Tie - Extra Long	0				vy
4667	516962872	40.0	JF J.Ferrar JF J. Ferrar Textured Two-Stripe Bow Tie and Pocket Square Set	33126	Jf J.Ferrar			Blackblue
4668	533330662	40.0	J Garcia Jerry Garcia Banyan Tree 2 Silk Tie	28312	J. Garcia	13	Green	Green
4669	536333916	45.0	Asstd National Brand Hallmark 2-pc. Striped Bowtie and Suspender Set	0		7	Red	Red
4670	536333917	45.0	Asstd National Brand Hallmark 2-pc. Santa Bowtie and Suspender Set	0		16	Black	Black
4671	516978568	30.0	STAFFORD Stafford Cross Dot Pre-Tied Bow Tie	0		16	Black	Black
4672	522241738	40.0	Van Heusen Chrome Suiting Solid Tie - Slim	610	Van Heusen	10	Blue	Blue
4673	522241729	34.0	STAFFORD Stafford Lakeside Grid Silk Tie	0		16	Black	Black
4674	470238882	40.0	J Garcia Jerry Garcia Landscape Silk Tie	28312	J. Garcia	4	Yellow	Yellow
4675	518025306	34.0	STAFFORD Stafford Windmill Solid Silk Tie	0		8	Purple	Purple
4676	488782265	34.0	STAFFORD Stafford Tartan Plaid Tie - Slim	0		1	Brown	Brown
4677	522241733	34.0	STAFFORD Stafford Boardroom Neat Silk Tie	0		8	Purple	Purple
4678	536778164	30.0	STAFFORD Stafford Charles Paisley Bow Tie	0		16	Black	Black
4679	537418201	30.0	JF J.Ferrar JF J. Ferrar Solid Dot Pre-Tied Bow Tie	33126	Jf J.Ferrar	16	Black	Black
4680	537418202	30.0	JF J.Ferrar JF J. Ferrar Solid Textured Pre-Tied Bow Tie	33126	Jf J.Ferrar	16	Black	Black
4681	516272565	34.0	STAFFORD Stafford Charles Neat Silk Tie	0		7	Red	Red
4682	514600936	30.0	JF J.Ferrar JF J. Ferrar Stripe Pre-Tied Bow Tie	33126	Jf J.Ferrar	3	Orange	Orange
4683	532623285	65.0	Asstd National Brand Star Wars X-Wing and TIE Fighter Battle Ships Cufflinks	0		19	Silver	Silver
4684	518026699	38.0	STAFFORD Stafford Executive Wide Stripe Silk Tie	0		7	Red	Red
4685	474241933	30.0	STAFFORD Stafford Largo Stripe Silk Tie	0		17	Pink	Pink
4686	432291319	40.0	Van Heusen Got It Gingham Slim Silk Tie	610	Van Heusen	10	Blue	Blue
4687	488780931	25.0	Izod Bison Dot Pre-Tied Bow Tie	283	Izod	4	Yellow	Yellow/blue
4688	493576328	25.0	STAFFORD Stafford Pacific Stripe Dot Pre-Tied Bow Tie	0		7	Red	Burgundy
4689	488781319	40.0	Van Heusen Williams Geo Silk Tie	610	Van Heusen	8	Purple	Purple
4690	538092080	30.0	JF J.Ferrar JF J. Ferrar Textured Satin Striped Pre-Tied Bow Tie	33126	Jf J.Ferrar	16	Black	Black
4691	538092081	30.0	JF J.Ferrar JF J. Ferrar Mini Check Pre-Tied Bow Tie	33126	Jf J.Ferrar	16	Black	Black
4692	538098468	40.0	JF J.Ferrar JF J. Ferrar Starlight Bow Tie and Suspender Set	33126	Jf J.Ferrar	19	Silver	Silver
4693	538097166	40.0	JF J.Ferrar JF J. Ferrar Stripe Pastel Tie, Pocket Square and Lapel Pin Set	33126	Jf J.Ferrar	8	Purple	Lavender
4694	538097168	40.0	JF J.Ferrar JF J. Ferrar Black Lurex Grid Bowtie and Suspender Set	33126	Jf J.Ferrar	16	Black	Black
4695	516978569	30.0	STAFFORD Stafford Plaid Self-Tie Bow Tie	0		16	Black	Black
4696	511369052	34.0	STAFFORD Stafford  Nonsolid Silk Tie	0		16	Black	Black
4697	538098470	40.0	JF J.Ferrar JF J. Ferrar Tonal Grid Bow Tie and Suspender Set	33126	Jf J.Ferrar	17	Pink	Pink
4698	434280202	34.0	JF J.Ferrar JF J. Ferrar Plaid Slim Tie and Tie Bar Set	33126	Jf J.Ferrar	16	Black	Black
4699	341487729	25.0	STAFFORD Stafford Essentials Solid Tie & Handkerchief Set	0		7	Red	Medium Red
4700	501851187	40.0	STARWARS Star Wars X Wing Fighters Tie	19611	Star Wars	16	Black	Black
4701	501851192	40.0	STARWARS Star Wars R2D2 Pre - Tied Bow Tie	19611	Star Wars	16	Black	Black
4702	501851196	40.0	STARWARS Star Wars Millennium Falcon Tie	19611	Star Wars	10	Blue	Blue
4703	502027639	40.0	Asstd National Brand Star Wars Lightsaber Tie	0		7	Red	Red
4704	495155857	40.0	USPA U.S. Polo Assn. Twill Solid Tie	0				vy
4705	511983707	42.0	COLLECTION Collection by Michael Strahan Satin Solid Pre-Tied Bowtie	0		16	Black	Black
4706	516956210	42.0	COLLECTION Collection by Michael Strahan Striped Silk Tie	0		8	Purple	Lilac
4707	506098199	42.0	COLLECTION Collection by Michael Strahan Solid Silk Tie	0		8	Purple	Lilac
4708	511802151	42.0	COLLECTION Collection by Michael Strahan Floral Dot Silk Tie	0		7	Red	Red
4709	511983692	42.0	COLLECTION Collection by Michael Strahan Dot Silk Tie	0		14	Gray	Charcoal
4710	511983693	42.0	COLLECTION Collection by Michael Strahan Exploded Gingham Silk Tie	0		10	Blue	Aqua
4711	538088935	40.0	Asstd National Brand Susan G. Komen Print Paisley Tie	0		17	Pink	Pink
4712	538088936	40.0	Asstd National Brand Susan G. Komen Large Plaid Pre-Tied Bow Tie & Pocket Square Set	0		14	Gray	Charcoal
4713	538088937	40.0	Asstd National Brand Susan G. Komen Large Plaid Pre-Tied Bow Tie & Pocket Square Set	0		16	Black	Black
4714	538088938	40.0	Asstd National Brand Susan G. Komen Solid Pre-Tied Bow Tie & Pocket Square Set	0		17	Pink	Pink
4715	538088941	40.0	Asstd National Brand Susan G. Komen Woven Paisley Tie	0		16	Black	Black
4716	538088926	40.0	Asstd National Brand Susan G. Komen Allover Logo Pre-Tied Bow Tie and Pocket Square Set	0		16	Black	Black
4717	538088928	40.0	Asstd National Brand Susan G. Komen Woven Paisley Pre-Tied Bow Tie and Pocket Square Set	0				vy
4718	538088930	40.0	Asstd National Brand Susan G. Komen Multi-Striped Tie	0		16	Black	Black
4719	538088931	40.0	Asstd National Brand Susan G. Komen Medium Plaid Tie	0		14	Gray	Charcoal
4720	538088933	40.0	Asstd National Brand Susan G. Komen Large Grid Tie	0		17	Pink	Lt Pink
4721	538088934	40.0	Asstd National Brand Susan G. Komen Grid Tie	0		14	Gray	Charcoal
4722	533679785	40.0	Asstd National Brand American Traditions Dog Camo Tie	0		1	Brown	Taupe
4723	533679786	40.0	Asstd National Brand American Traditions Cool Dogs Tie	0		16	Black	Black
4724	533679787	40.0	Asstd National Brand American Traditions Cat Camo Tie	0		1	Brown	Taupe
4725	533679788	40.0	Asstd National Brand American Traditions Martian Cat Tie	0		16	Black	Black
4726	533679789	40.0	Asstd National Brand American Traditions Ice Cream Tie	0				vy
4727	533679790	40.0	Asstd National Brand American Traditions Skull Eggs Tie	0		16	Black	Black
4728	533679791	40.0	Asstd National Brand American Traditions Pepperoni Pizza Tie	0		7	Red	Red
4729	533679792	40.0	Asstd National Brand American Traditions Retro Mix Tape Tie	0				vy
4730	533679793	40.0	Asstd National Brand American Traditions Retro VHS Tie	0		10	Blue	Blue
4731	533679794	40.0	Asstd National Brand American Traditions Surf and Paddle Tie	0		20	Beige	Sand
4732	533679796	40.0	Asstd National Brand American Traditions Wolf 1 Tie	0				vy
4733	533679797	40.0	Asstd National Brand American Traditions Unicorn Tie	0				vy
4734	533679798	40.0	Asstd National Brand American Traditions Stack of Donuts Tie	0		16	Black	Black
4735	533679799	40.0	Asstd National Brand American Traditions Golf Tie	0		13	Green	Green
4736	533679800	40.0	Asstd National Brand American Traditions Galaxy Cat Tie	0				vy
4737	537308219	47.0	COLLECTION Collection by Michael Strahan Windsor Striped Silk Tie - Extra Long	0		7	Red	Red
4738	503021172	40.0	STARWARS Star Wars Luke Light Saber Tie	19611	Star Wars	10	Blue	Light Blue
4739	503021174	40.0	STARWARS Star Wars Vader Light Saber Tie	19611	Star Wars	7	Red	Red
4740	503021175	40.0	STARWARS Star Wars Death Star Tie	19611	Star Wars	10	Blue	Blue
4741	537418206	42.0	COLLECTION Collection by Michael Strahan Glendale Solid Fall Fashion Silk Tie	0		8	Purple	Purple
4742	537418213	47.0	COLLECTION Collection by Michael Strahan Gunnison Non-Solid Silk Tie - Extra Long	0		7	Red	Berry
4743	537418214	42.0	COLLECTION Collection by Michael Strahan Frisco Paisley Silk Tie	0		1	Brown	Taupe
4744	538092084	42.0	COLLECTION Collection by Michael Strahan Plano Paisley Silk Tie	0		4	Yellow	Yellow
4745	538092085	47.0	COLLECTION Collection by Michael Strahan Plano Paisley Silk Tie - Extra Long	0		4	Yellow	Yellow
4746	518403756	40.0	Asstd National Brand Peanuts Playing Sports Tie	0		15	White	White
4747	518403758	40.0	Asstd National Brand Peanuts Marching Woodstock Tie	0				vy
4748	518403770	40.0	Asstd National Brand Peanuts Dancing Move Tie	0		10	Blue	Aqua
4749	518810334	40.0	Asstd National Brand Peanuts Shamrock Woodstock Tie	0		13	Green	Green
4750	518965984	184.94	Hermès Vintage air balloon patterned tie	0				MULTICOLOUR
4751	531261803	151.59	Ulturale zig-zag print tie	0		10	Blue	BLUE
4752	531261830	151.59	Ulturale patterned tie	0		10	Blue	BLUE
4753	536342541	85.2	Lanvin classic ruffle bow tie	1487	Lanvin	10	Blue	BLUE
4754	519222398	65.69	Al Duca D’Aosta 1902 woven bow tie	0				MULTICOLOUR
4755	492231717	73.98	Romeo Gigli Vintage checked tie	0		13	Green	GREEN
4756	506183704	233.05	Hermès Vintage woven tie	0		7	Red	RED
4757	533284693	121.27	Ermenegildo Zegna patterned tie	1139	Ermenegildo Zegna	7	Red	RED
4758	536133172	192.02	Kiton floral print tie	1452	Kiton	10	Blue	BLUE
4759	536342304	192.02	Kiton zig-zag print tie	1452	Kiton	7	Red	RED
4760	507705320	181.38	Kiton striped tie	1452	Kiton	10	Blue	BLUE
4761	511364652	184.94	Hermès Vintage flower print tie	0		7	Red	RED
4762	530425982	133.04	Kenzo Vintage floral tie	0				MULTICOLOUR
4763	536944438	171.81	Bulgari cat print neck tie	866	Bulgari	7	Red	RED
4764	513630124	163.04	Brioni checked tie	859	Brioni	14	Gray	GREY
4765	513888286	184.94	Hermès Vintage rocking horse print tie	0		7	Red	RED
4766	517926359	233.05	Hermès Vintage koala print tie	0		20	Beige	NUDE & NEUTRALS
4767	518397454	106.99	Canali embroidered square tie	891	Canali	14	Gray	GREY
4768	533441505	141.49	Ermenegildo Zegna patterned tie	1139	Ermenegildo Zegna	14	Gray	GREY
4769	534885081	133.66	Gabriele Pasini knitted tie	0		16	Black	BLACK
4770	536342231	658.14	Ziggy Chen fold tie detail trousers	0		14	Gray	GREY
